custom_label,conf,IMAGE_FILENAME,SCALE,ROI_SIZE_MM,NON_TRANSPARENT_PIXELS,AREA_MM2,species,temp,sex,replicate,split
DROSO_08_SIM_28_M,0.931168556213379,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_10_UUID_DROSO_08_SIM_28_M.jpg,0.676737160120846,2.6273125,51447,3.24136196484375,SIM,28,M,8,train
DROSO_08_SIM_28_M,0.931224703788757,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_9_UUID_DROSO_08_SIM_28_M.jpg,0.541062801932367,3.286125,60355,3.80260076171875,SIM,28,M,8,train
DROSO_08_LUT_28_M,0.931307196617126,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_16_UUID_DROSO_08_LUT_28_M.jpg,0.514942528735632,3.4528125,54687,3.44549462109375,LUT,28,M,8,train
DROSO_08_SIM_28_M,0.931412696838379,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_8_UUID_DROSO_08_SIM_28_M.jpg,0.653061224489796,2.7225625,46497,2.92949262890625,SIM,28,M,8,train
DROSO_08_SIM_28_F,0.931423544883728,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_9_UUID_DROSO_08_SIM_28_F.jpg,0.523364485981308,3.39725,57833,3.64370491015625,SIM,28,F,8,train
DROSO_08_LUT_28_M,0.93144690990448,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_15_UUID_DROSO_08_LUT_28_M.jpg,0.600536193029491,2.9606875,45407,2.86081837109375,LUT,28,M,8,train
DROSO_08_VIR_28_M,0.93192195892334,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_7_UUID_DROSO_08_VIR_28_M.jpg,0.394366197183099,4.5085,108412,6.830379484375,VIR,28,M,8,train
DROSO_08_LUT_28_M,0.931969165802002,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_14_UUID_DROSO_08_LUT_28_M.jpg,0.539759036144578,3.2940625,58003,3.65441557421875,LUT,28,M,8,train
DROSO_08_SIM_28_F,0.932026326656342,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_8_UUID_DROSO_08_SIM_28_F.jpg,0.589473684210526,3.01625,56116,3.535527203125,SIM,28,F,8,train
DROSO_08_SIM_28_F,0.932066082954407,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_7_UUID_DROSO_08_SIM_28_F.jpg,0.555831265508685,3.1988125,57882,3.6467921015625,SIM,28,F,8,train
DROSO_08_MEL_28_M,0.932232856750488,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_15_UUID_DROSO_08_MEL_28_M.jpg,0.581818181818182,3.0559375,71335,4.49438365234375,MEL,28,M,8,train
DROSO_08_SIM_28_M,0.932497560977936,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_7_UUID_DROSO_08_SIM_28_M.jpg,0.649275362318841,2.7384375,56718,3.5734555546875,SIM,28,M,8,train
DROSO_08_MEL_28_M,0.932575404644013,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_14_UUID_DROSO_08_MEL_28_M.jpg,0.608695652173913,2.921,62481,3.93654706640625,MEL,28,M,8,train
DROSO_08_SIM_28_M,0.93272066116333,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_6_UUID_DROSO_08_SIM_28_M.jpg,0.691358024691358,2.57175,47779,3.01026363671875,SIM,28,M,8,train
DROSO_08_VIR_28_M,0.93277096748352,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_6_UUID_DROSO_08_VIR_28_M.jpg,0.392982456140351,4.524375,96991,6.11081187109375,VIR,28,M,8,train
DROSO_08_SIM_28_F,0.932986974716186,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_6_UUID_DROSO_08_SIM_28_F.jpg,0.636363636363636,2.794,62009,3.90680922265625,SIM,28,F,8,train
DROSO_08_VIR_28_M,0.9329953789711,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_5_UUID_DROSO_08_VIR_28_M.jpg,0.406533575317604,4.3735625,98746,6.2213837265625,VIR,28,M,8,train
DROSO_08_MEL_28_F,0.93309211730957,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_8_UUID_DROSO_08_MEL_28_F.jpg,0.412523020257827,4.3100625,95155,5.99513669921875,MEL,28,F,8,train
DROSO_08_SIM_28_M,0.933272182941437,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_5_UUID_DROSO_08_SIM_28_M.jpg,0.534606205250597,3.3258125,72583,4.57301252734375,SIM,28,M,8,train
DROSO_08_LUT_28_F,0.933740794658661,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_16_UUID_DROSO_08_LUT_28_F.jpg,0.534606205250597,3.3258125,67154,4.2309643203125,LUT,28,F,8,train
DROSO_08_SIM_28_F,0.933771193027496,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_5_UUID_DROSO_08_SIM_28_F.jpg,0.625698324022346,2.841625,64705,4.07666775390625,SIM,28,F,8,train
DROSO_08_SIM_28_F,0.933902680873871,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_4_UUID_DROSO_08_SIM_28_F.jpg,0.702194357366771,2.5320625,56672,3.570557375,SIM,28,F,8,train
DROSO_08_MEL_28_M,0.934003949165344,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_13_UUID_DROSO_08_MEL_28_M.jpg,0.534606205250597,3.3258125,70585,4.44713072265625,MEL,28,M,8,train
DROSO_08_LUT_28_M,0.93401175737381,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_13_UUID_DROSO_08_LUT_28_M.jpg,0.551724137931035,3.222625,56391,3.55285327734375,LUT,28,M,8,train
DROSO_08_VIR_28_F,0.934039235115051,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_8_UUID_DROSO_08_VIR_28_F.jpg,0.371475953565506,4.7863125,109657,6.90881934765625,VIR,28,F,8,train
DROSO_08_SIM_28_F,0.93435400724411,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_3_UUID_DROSO_08_SIM_28_F.jpg,0.571428571428571,3.1115,72302,4.5553084296875,SIM,28,F,8,train
DROSO_08_MEL_28_F,0.934440612792969,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_7_UUID_DROSO_08_MEL_28_F.jpg,0.403603603603604,4.4053125,96781,6.09758105078125,MEL,28,F,8,train
DROSO_08_VIR_28_M,0.93451315164566,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_4_UUID_DROSO_08_VIR_28_M.jpg,0.41025641025641,4.333875,103864,6.54383771875,VIR,28,M,8,train
DROSO_08_VIR_28_M,0.934729278087616,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_3_UUID_DROSO_08_VIR_28_M.jpg,0.392982456140351,4.524375,108845,6.85766017578125,VIR,28,M,8,train
DROSO_08_LUT_28_M,0.934765100479126,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_12_UUID_DROSO_08_LUT_28_M.jpg,0.622222222222222,2.8575,53498,3.3705829765625,LUT,28,M,8,train
DROSO_08_MEL_28_M,0.934814691543579,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_12_UUID_DROSO_08_MEL_28_M.jpg,0.528301886792453,3.3655,66834,4.2108030703125,MEL,28,M,8,train
DROSO_08_EQU_28_M,0.934844851493835,00_data/02_resized/crops/crop_2026-01-14_14-11-31.top_right_CROPNUMBER_2_UUID_DROSO_08_EQU_28_M.jpg,0.574358974358974,3.095625,54090,3.4078812890625,EQU,28,M,8,train
DROSO_08_LUT_28_M,0.93491530418396,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_11_UUID_DROSO_08_LUT_28_M.jpg,0.629213483146067,2.82575,58077,3.65907786328125,LUT,28,M,8,train
DROSO_08_SIM_28_F,0.934920310974121,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_2_UUID_DROSO_08_SIM_28_F.jpg,0.535885167464115,3.317875,76924,4.846512484375,SIM,28,F,8,train
DROSO_08_VIR_28_F,0.935042679309845,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_7_UUID_DROSO_08_VIR_28_F.jpg,0.421845574387947,4.2148125,105438,6.6430058671875,VIR,28,F,8,train
DROSO_08_LUT_28_F,0.935055375099182,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_15_UUID_DROSO_08_LUT_28_F.jpg,0.523364485981308,3.39725,63836,4.021917359375,LUT,28,F,8,train
DROSO_08_MEL_28_M,0.93519389629364,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_11_UUID_DROSO_08_MEL_28_M.jpg,0.497777777777778,3.571875,76845,4.84153517578125,MEL,28,M,8,train
DROSO_08_LUT_28_F,0.935206294059753,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_14_UUID_DROSO_08_LUT_28_F.jpg,0.415584415584416,4.2783125,85886,5.4111534921875,LUT,28,F,8,train
DROSO_08_LUT_28_M,0.935876667499542,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_10_UUID_DROSO_08_LUT_28_M.jpg,0.578811369509044,3.0718125,55666,3.5071754453125,LUT,28,M,8,train
DROSO_08_SIM_28_M,0.935948073863983,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_4_UUID_DROSO_08_SIM_28_M.jpg,0.636363636363636,2.794,52966,3.3370648984375,SIM,28,M,8,train
DROSO_08_MEL_28_M,0.935963749885559,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_10_UUID_DROSO_08_MEL_28_M.jpg,0.641833810888252,2.7701875,64682,4.0752186640625,MEL,28,M,8,train
DROSO_08_MEL_28_M,0.936060190200806,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_9_UUID_DROSO_08_MEL_28_M.jpg,0.602150537634409,2.95275,65635,4.13526138671875,MEL,28,M,8,train
DROSO_08_MEL_28_M,0.936271727085114,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_8_UUID_DROSO_08_MEL_28_M.jpg,0.641833810888252,2.7701875,59802,3.7677596015625,MEL,28,M,8,train
DROSO_08_MEL_28_M,0.936688959598541,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_7_UUID_DROSO_08_MEL_28_M.jpg,0.532066508313539,3.3416875,70399,4.43541199609375,MEL,28,M,8,train
DROSO_08_MEL_28_M,0.936717092990875,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_6_UUID_DROSO_08_MEL_28_M.jpg,0.527058823529412,3.3734375,62346,3.9280415390625,MEL,28,M,8,train
DROSO_08_LUT_28_F,0.936809360980988,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_13_UUID_DROSO_08_LUT_28_F.jpg,0.529550827423168,3.3575625,65951,4.15517062109375,LUT,28,F,8,train
DROSO_08_EQU_28_M,0.936885833740234,00_data/02_resized/crops/crop_2026-01-14_14-11-31.top_right_CROPNUMBER_1_UUID_DROSO_08_EQU_28_M.jpg,0.574358974358974,3.095625,65626,4.1346943515625,EQU,28,M,8,train
DROSO_08_SIM_28_M,0.936923921108246,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_3_UUID_DROSO_08_SIM_28_M.jpg,0.713375796178344,2.492375,50075,3.15492060546875,SIM,28,M,8,train
DROSO_08_SIM_28_F,0.936947464942932,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_1_UUID_DROSO_08_SIM_28_F.jpg,0.519721577726218,3.4210625,70916,4.467985015625,SIM,28,F,8,train
DROSO_08_VIR_28_F,0.936953902244568,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_6_UUID_DROSO_08_VIR_28_F.jpg,0.393673110720562,4.5164375,134922,8.5006130390625,VIR,28,F,8,train
DROSO_08_LUT_28_F,0.93719607591629,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_12_UUID_DROSO_08_LUT_28_F.jpg,0.577319587628866,3.07975,54872,3.45715034375,LUT,28,F,8,train
DROSO_08_MEL_28_M,0.937528133392334,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_5_UUID_DROSO_08_MEL_28_M.jpg,0.511415525114155,3.476625,62921,3.96426878515625,MEL,28,M,8,train
DROSO_08_VIR_28_F,0.937531411647797,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_5_UUID_DROSO_08_VIR_28_F.jpg,0.39646017699115,4.4846875,118887,7.49034540234375,VIR,28,F,8,train
DROSO_08_VIR_28_F,0.937540590763092,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_4_UUID_DROSO_08_VIR_28_F.jpg,0.379018612521151,4.6910625,126439,7.96615090234375,VIR,28,F,8,train
DROSO_08_LUT_28_M,0.93768721818924,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_9_UUID_DROSO_08_LUT_28_M.jpg,0.587926509186352,3.0241875,65766,4.1435148984375,LUT,28,M,8,train
DROSO_08_MEL_28_M,0.937702536582947,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_4_UUID_DROSO_08_MEL_28_M.jpg,0.597333333333333,2.9765625,63572,4.005284328125,MEL,28,M,8,train
DROSO_08_LUT_28_F,0.937763094902039,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_11_UUID_DROSO_08_LUT_28_F.jpg,0.547677261613692,3.2464375,65754,4.1427588515625,LUT,28,F,8,train
DROSO_08_SIM_28_M,0.938240885734558,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_2_UUID_DROSO_08_SIM_28_M.jpg,0.600536193029491,2.9606875,60894,3.8365598671875,SIM,28,M,8,train
DROSO_08_VIR_28_F,0.938429296016693,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_3_UUID_DROSO_08_VIR_28_F.jpg,0.361290322580645,4.92125,113613,7.15806280078125,VIR,28,F,8,train
DROSO_08_LUT_28_M,0.938434720039368,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_8_UUID_DROSO_08_LUT_28_M.jpg,0.641833810888252,2.7701875,46567,2.93390290234375,LUT,28,M,8,train
DROSO_08_VIR_28_F,0.938864827156067,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_2_UUID_DROSO_08_VIR_28_F.jpg,0.375209380234506,4.7386875,131097,8.25962309765625,VIR,28,F,8,train
DROSO_08_VIR_28_M,0.938933432102203,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_2_UUID_DROSO_08_VIR_28_M.jpg,0.356687898089172,4.98475,117152,7.381033625,VIR,28,M,8,train
DROSO_08_VIR_28_F,0.938981354236603,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_1_UUID_DROSO_08_VIR_28_F.jpg,0.385542168674699,4.6116875,120110,7.5673991796875,VIR,28,F,8,train
DROSO_08_MEL_28_F,0.939263761043549,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_6_UUID_DROSO_08_MEL_28_F.jpg,0.469601677148847,3.7861875,94213,5.93578701953125,MEL,28,F,8,train
DROSO_08_LUT_28_F,0.939352214336395,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_10_UUID_DROSO_08_LUT_28_F.jpg,0.43579766536965,4.079875,84278,5.3098432109375,LUT,28,F,8,train
DROSO_08_LUT_28_M,0.939472079277039,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_7_UUID_DROSO_08_LUT_28_M.jpg,0.706624605678234,2.5161875,46490,2.9290516015625,LUT,28,M,8,train
DROSO_08_EQU_28_M,0.939473211765289,00_data/02_resized/crops/crop_2026-01-14_14-11-31.top_right_CROPNUMBER_0_UUID_DROSO_08_EQU_28_M.jpg,0.607046070460705,2.9289375,48371,3.04756194921875,EQU,28,M,8,train
DROSO_08_LUT_28_M,0.939482867717743,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_6_UUID_DROSO_08_LUT_28_M.jpg,0.61878453038674,2.873375,58254,3.6702295546875,LUT,28,M,8,train
DROSO_08_SIM_28_F,0.939524054527283,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_left_CROPNUMBER_0_UUID_DROSO_08_SIM_28_F.jpg,0.494481236203091,3.5956875,69740,4.393892421875,SIM,28,F,8,train
DROSO_08_SIM_28_M,0.939577102661133,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_1_UUID_DROSO_08_SIM_28_M.jpg,0.605405405405405,2.936875,55808,3.516122,SIM,28,M,8,train
DROSO_08_SIM_28_M,0.94009280204773,00_data/02_resized/crops/crop_2026-01-14_10-50-00.top_right_CROPNUMBER_0_UUID_DROSO_08_SIM_28_M.jpg,0.64367816091954,2.76225,54738,3.4487078203125,SIM,28,M,8,train
DROSO_08_VIR_28_M,0.940097153186798,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_1_UUID_DROSO_08_VIR_28_M.jpg,0.392294220665499,4.5323125,117188,7.383301765625,VIR,28,M,8,train
DROSO_08_MEL_28_F,0.940830111503601,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_5_UUID_DROSO_08_MEL_28_F.jpg,0.522144522144522,3.4051875,80591,5.07754780859375,MEL,28,F,8,train
DROSO_08_EQU_28_F,0.940891742706299,00_data/02_resized/crops/crop_2026-01-14_14-11-31.top_left_CROPNUMBER_1_UUID_DROSO_08_EQU_28_F.jpg,0.662721893491124,2.682875,48862,3.0784968671875,EQU,28,F,8,train
DROSO_08_LUT_28_M,0.941073715686798,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_5_UUID_DROSO_08_LUT_28_M.jpg,0.600536193029491,2.9606875,56129,3.53634625390625,LUT,28,M,8,train
DROSO_08_MEL_28_F,0.94112229347229,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_4_UUID_DROSO_08_MEL_28_F.jpg,0.533333333333333,3.33375,73492,4.630283078125,MEL,28,F,8,train
DROSO_08_EQU_28_F,0.942239582538605,00_data/02_resized/crops/crop_2026-01-14_14-11-31.top_left_CROPNUMBER_0_UUID_DROSO_08_EQU_28_F.jpg,0.660766961651917,2.6908125,46707,2.94272344921875,EQU,28,F,8,train
DROSO_08_LUT_28_F,0.94232040643692,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_9_UUID_DROSO_08_LUT_28_F.jpg,0.529550827423168,3.3575625,68451,4.31268038671875,LUT,28,F,8,train
DROSO_08_LUT_28_M,0.942570209503174,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_4_UUID_DROSO_08_LUT_28_M.jpg,0.512585812356979,3.4686875,68581,4.32087089453125,LUT,28,M,8,train
DROSO_08_LUT_28_M,0.942582786083221,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_3_UUID_DROSO_08_LUT_28_M.jpg,0.814545454545455,2.1828125,36072,2.27267690625,LUT,28,M,8,train
DROSO_08_LUT_28_F,0.942775726318359,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_8_UUID_DROSO_08_LUT_28_F.jpg,0.511415525114155,3.476625,66582,4.1949260859375,LUT,28,F,8,train
DROSO_08_LUT_28_F,0.942924618721008,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_7_UUID_DROSO_08_LUT_28_F.jpg,0.450704225352113,3.9449375,92410,5.8221909765625,LUT,28,F,8,train
DROSO_08_VIR_28_M,0.942992627620697,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_right_CROPNUMBER_0_UUID_DROSO_08_VIR_28_M.jpg,0.373333333333333,4.7625,117122,7.3791435078125,VIR,28,M,8,train
DROSO_08_MEL_28_F,0.943067908287049,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_3_UUID_DROSO_08_MEL_28_F.jpg,0.513761467889908,3.46075,78121,4.92192816015625,MEL,28,F,8,train
DROSO_08_MEL_28_M,0.943310678005218,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_3_UUID_DROSO_08_MEL_28_M.jpg,0.542372881355932,3.2781875,68042,4.2869117890625,MEL,28,M,8,train
DROSO_08_LUT_28_F,0.943525612354279,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_6_UUID_DROSO_08_LUT_28_F.jpg,0.502242152466368,3.540125,74699,4.70632879296875,LUT,28,F,8,train
DROSO_08_MEL_28_M,0.943690896034241,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_2_UUID_DROSO_08_MEL_28_M.jpg,0.587926509186352,3.0241875,62377,3.92999466015625,MEL,28,M,8,train
DROSO_08_LUT_28_F,0.9443279504776,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_5_UUID_DROSO_08_LUT_28_F.jpg,0.43495145631068,4.0878125,73480,4.62952703125,LUT,28,F,8,train
DROSO_08_LUT_28_M,0.944349348545074,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_2_UUID_DROSO_08_LUT_28_M.jpg,0.595744680851064,2.9845,56552,3.56299690625,LUT,28,M,8,train
DROSO_08_MEL_28_F,0.944512248039246,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_2_UUID_DROSO_08_MEL_28_F.jpg,0.511415525114155,3.476625,71925,4.53155595703125,MEL,28,F,8,train
DROSO_08_LUT_28_F,0.944989442825317,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_4_UUID_DROSO_08_LUT_28_F.jpg,0.535885167464115,3.317875,78627,4.95380813671875,LUT,28,F,8,train
DROSO_08_VIR_28_F,0.945396900177002,00_data/02_resized/crops/crop_2026-01-14_15-19-47.top_left_CROPNUMBER_0_UUID_DROSO_08_VIR_28_F.jpg,0.413284132841328,4.302125,125319,7.89558652734375,VIR,28,F,8,train
DROSO_08_MEL_28_M,0.945782423019409,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_1_UUID_DROSO_08_MEL_28_M.jpg,0.506787330316742,3.508375,72109,4.54314867578125,MEL,28,M,8,train
DROSO_08_LUT_28_M,0.94643497467041,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_1_UUID_DROSO_08_LUT_28_M.jpg,0.524590163934426,3.3893125,78685,4.95746236328125,LUT,28,M,8,train
DROSO_08_LUT_28_F,0.946889102458954,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_3_UUID_DROSO_08_LUT_28_F.jpg,0.517321016166282,3.4369375,71413,4.49929795703125,LUT,28,F,8,train
DROSO_08_MEL_28_M,0.948109269142151,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_right_CROPNUMBER_0_UUID_DROSO_08_MEL_28_M.jpg,0.498886414253898,3.5639375,76049,4.79138406640625,MEL,28,M,8,train
DROSO_08_MEL_28_F,0.948782026767731,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_1_UUID_DROSO_08_MEL_28_F.jpg,0.493392070484582,3.603625,80831,5.09266874609375,MEL,28,F,8,train
DROSO_08_LUT_28_F,0.951209247112274,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_2_UUID_DROSO_08_LUT_28_F.jpg,0.532066508313539,3.3416875,75852,4.778972296875,LUT,28,F,8,train
DROSO_08_LUT_28_F,0.951242625713348,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_1_UUID_DROSO_08_LUT_28_F.jpg,0.516129032258065,3.444875,73738,4.6457820390625,LUT,28,F,8,train
DROSO_08_LUT_28_F,0.951257050037384,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_left_CROPNUMBER_0_UUID_DROSO_08_LUT_28_F.jpg,0.541062801932367,3.286125,76101,4.79466026953125,LUT,28,F,8,train
DROSO_08_MEL_28_F,0.952079653739929,00_data/02_resized/crops/crop_2026-01-14_13-43-30.top_left_CROPNUMBER_0_UUID_DROSO_08_MEL_28_F.jpg,0.493392070484582,3.603625,82113,5.17343975390625,MEL,28,F,8,train
DROSO_08_LUT_28_M,0.955540716648102,00_data/02_resized/crops/crop_2026-01-14_14-45-22.top_right_CROPNUMBER_0_UUID_DROSO_08_LUT_28_M.jpg,0.506787330316742,3.508375,59460,3.746212265625,LUT,28,M,8,train
DROSO_09_EQU_28_F,0.91045069694519,00_data/02_resized/crops/crop_2026-01-14_14-17-05.top_left_CROPNUMBER_8_UUID_DROSO_09_EQU_28_F.jpg,0.910569105691057,1.952625,29904,1.8840688125,EQU,28,F,9,val
DROSO_09_LUT_28_M,0.91205620765686,00_data/02_resized/crops/crop_2026-01-14_14-51-03.top_right_CROPNUMBER_19_UUID_DROSO_09_LUT_28_M.jpg,0.537170263788969,3.3099375,52224,3.290316,LUT,28,M,9,val
DROSO_09_SIM_28_M,0.91226989030838,00_data/02_resized/crops/crop_2026-01-14_10-55-35.top_right_CROPNUMBER_27_UUID_DROSO_09_SIM_28_M.jpg,0.60377358490566,2.9448125,52516,3.308713140625,SIM,28,M,9,val
DROSO_09_LUT_28_M,0.91284567117691,00_data/02_resized/crops/crop_2026-01-14_14-51-03.top_right_CROPNUMBER_18_UUID_DROSO_09_LUT_28_M.jpg,0.464730290456432,3.825875,67805,4.27197986328125,LUT,28,M,9,val
DROSO_09_SIM_28_M,0.914558529853821,00_data/02_resized/crops/crop_2026-01-14_10-55-35.top_right_CROPNUMBER_26_UUID_DROSO_09_SIM_28_M.jpg,0.597333333333333,2.9765625,46696,2.94203040625,SIM,28,M,9,val
DROSO_09_LUT_28_M,0.914988577365875,00_data/02_resized/crops/crop_2026-01-14_14-51-03.top_right_CROPNUMBER_17_UUID_DROSO_09_LUT_28_M.jpg,0.775086505190311,2.2939375,36226,2.2823795078125,LUT,28,M,9,val
DROSO_09_VIR_28_M,0.91510009765625,00_data/02_resized/crops/crop_2026-01-14_15-26-12.top_right_CROPNUMBER_11_UUID_DROSO_09_VIR_28_M.jpg,0.448897795591182,3.9608125,92321,5.81658362890625,VIR,28,M,9,val
DROSO_09_SIM_28_M,0.915707349777222,00_data/02_resized/crops/crop_2026-01-14_10-55-35.top_right_CROPNUMBER_25_UUID_DROSO_09_SIM_28_M.jpg,0.595744680851064,2.9845,46615,2.93692708984375,SIM,28,M,9,val
DROSO_09_MEL_28_M,0.916389346122742,00_data/02_resized/crops/crop_2026-01-14_13-49-04.top_right_CROPNUMBER_19_UUID_DROSO_09_MEL_28_M.jpg,0.600536193029491,2.9606875,54033,3.40429006640625,MEL,28,M,9,val
